,Unnamed: 0,95th_latency,avg_latency,client,client_sched,clients,duration,engine,engine_sched,file,kernel,machine,max_latency,min_latency,throughput
802,802,58.92,28.48,sysbench 1.1.0,Linux,256,300.1317,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/xColoiiogxFDNw,4.19.0-ipanema-g8cd6f0a04f0c,i80,1401.94,1.68,8982.7877
803,803,57.87,28.51,sysbench 1.1.0,Linux,256,300.1232,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/hwiOBXvTF5lW0r,4.19.0-ipanema-g8cd6f0a04f0c,i80,1299.88,1.8,8974.0876
804,804,7.7,5.25,sysbench 1.1.0,Linux,64,300.0238,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/N9os93osdvBhVu,4.19.0-ipanema-g8cd6f0a04f0c,i80,96.49,1.73,12193.3193
805,805,7.7,5.22,sysbench 1.1.0,Linux,64,300.0225,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/l6cxo1X1Z041HA,4.19.0-ipanema-g8cd6f0a04f0c,i80,107.9,1.69,12256.905
806,806,20.37,11.51,sysbench 1.1.0,Linux,128,300.0534,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/imUxWdfRPoNcMr,4.19.0-ipanema-g8cd6f0a04f0c,i80,430.5,1.78,11120.1802
807,807,4.18,3.17,sysbench 1.1.0,Linux,32,300.01,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/dUuOh9kHYAtmP0,4.19.0-ipanema-g8cd6f0a04f0c,i80,65.44,1.6,10097.3402
808,808,7.7,5.22,sysbench 1.1.0,Linux,64,300.0234,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/uGjT95h0AsivP7,4.19.0-ipanema-g8cd6f0a04f0c,i80,98.9,1.72,12241.764
809,809,223.34,66.31,sysbench 1.1.0,Linux,512,300.3073,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/lFvwrrpykKDLEw,4.19.0-ipanema-g8cd6f0a04f0c,i80,3430.73,1.88,7715.1906
810,810,219.36,66.24,sysbench 1.1.0,Linux,512,300.2879,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/PBp5J94bkA30od,4.19.0-ipanema-g8cd6f0a04f0c,i80,2947.89,1.86,7723.4682
811,811,219.36,67.17,sysbench 1.1.0,Linux,512,300.2708,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/PI9mboL87FY1wn,4.19.0-ipanema-g8cd6f0a04f0c,i80,3079.23,1.71,7617.058000000001
812,812,4.18,3.18,sysbench 1.1.0,Linux,32,300.0097,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/fMkEDUVCbnXGAZ,4.19.0-ipanema-g8cd6f0a04f0c,i80,85.15,1.6,10067.7991
813,813,4.1,3.17,sysbench 1.1.0,Linux,32,300.0096,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/jzAnc4WzsxjwCr,4.19.0-ipanema-g8cd6f0a04f0c,i80,74.04,1.62,10085.061
814,814,58.92,28.41,sysbench 1.1.0,Linux,256,300.1254,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/uVshTNBMMljWTz,4.19.0-ipanema-g8cd6f0a04f0c,i80,1205.11,1.82,9006.1136
815,815,58.92,28.32,sysbench 1.1.0,Linux,256,300.1301,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/ffgmU0P3mbpu46,4.19.0-ipanema-g8cd6f0a04f0c,i80,1393.3,1.8,9034.3536
816,816,7.7,5.25,sysbench 1.1.0,Linux,64,300.0246,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/KrLarQlRrv0Rwf,4.19.0-ipanema-g8cd6f0a04f0c,i80,133.33,1.71,12181.7261
817,817,7.7,5.25,sysbench 1.1.0,Linux,64,300.0239,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/YuhXFR5tbYfxpN,4.19.0-ipanema-g8cd6f0a04f0c,i80,108.01,1.61,12181.1309
818,818,4.03,3.16,sysbench 1.1.0,Linux,32,300.0102,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/K17ASX3lveA3mI,4.19.0-ipanema-g8cd6f0a04f0c,i80,73.16,1.64,10105.1664
819,819,7.84,5.25,sysbench 1.1.0,Linux,64,300.02299999999997,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/gJPvWK5AZEeYD5,4.19.0-ipanema-g8cd6f0a04f0c,i80,112.44,1.71,12182.346000000001
820,820,219.36,65.9,sysbench 1.1.0,Linux,512,300.2707,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/DhpUwOV2PAh7H5,4.19.0-ipanema-g8cd6f0a04f0c,i80,2762.14,1.85,7762.2162
821,821,223.34,65.7,sysbench 1.1.0,Linux,512,300.2661,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/mXNRZIMKooQl0q,4.19.0-ipanema-g8cd6f0a04f0c,i80,3090.04,1.85,7788.7734
822,822,219.36,66.08,sysbench 1.1.0,Linux,512,300.3042,mysql 5.7.25,Linux,/home/dc/storage/i80/mysql/5.7.25/156be907a64af2a5deb1483f77b33a1e/data/ggoRF4EsEj3GSS,4.19.0-ipanema-g8cd6f0a04f0c,i80,3133.33,1.74,7740.6307
